EmployeeID,Skill
2301,PowerBI
2301,Excel
2301,Python
2301,Tableau
2301,Statistical Analysis
2301,Data Cleaning
2301,Business Reporting
2302,Postman
2302,Selenium
2302,Jira
2302,PyTest
2302,Manual Testing
2303,Internal Audit
2303,Financial Controls
2303,SAP
2303,Excel
2304,Workday
2304,HR Operations
2304,Excel
2305,Root Cause Analysis
2305,Jira
2305,Splunk
2306,Postman
2306,PyTest
2306,Test Automation
2306,Jira
2307,AWS
2307,Cloud Infrastructure
2307,Terraform
2307,Backend Architecture
2307,DevOps
2308,Content Strategy
2308,WordPress
2308,Editorial Calendar
2308,Canva
2309,DevOps
2309,AWS
2309,Backend Architecture
2309,Terraform
2310,Budgeting & Forecasting
2310,Tableau
2310,Variance Analysis
2310,Excel
2311,Exploratory Data Analysis
2311,Excel
2311,SQL
2311,Tableau
2311,Python
2311,Statistical Analysis
2311,Business Reporting
2312,Performance Management
2312,Excel
2312,Talent Acquisition
2312,HR Compliance
2312,BambooHR
2313,Wireshark
2313,Vulnerability Assessment
2313,Incident Response
2313,SIEM Tools
2313,Nmap
2314,Figma
2314,Content Production
2314,Brand Storytelling
2314,Adobe Creative Cloud
2315,Salesforce
2315,Partnership Management
2315,Market Expansion
2316,Employee Retention
2316,Excel
2316,Talent Acquisition
2316,HR Compliance
2316,BambooHR
2317,Employee Retention
2317,Performance Management
2317,Excel
2317,HR Compliance
2317,BambooHR
2318,Pipeline Management
2318,Negotiation
2318,LinkedIn Sales Navigator
2318,Salesforce
2318,Lead Generation
2318,B2B Sales
2319,Workday
2319,Performance Management
2319,HR Compliance
2319,Excel
2320,Account Growth
2320,Zendesk
2320,Salesforce
2320,Cross-selling
2320,Contract Renewal
2321,Salesforce
2321,ZoomInfo
2321,Partnership Management
2321,Deal Closing
2322,Salesforce
2322,Gainsight
2322,Account Growth
2322,Client Relationship Management
2323,Greenhouse
2323,Screening & Interviewing
2323,Lever
2323,Candidate Sourcing
2324,Salesforce
2324,Partnership Management
2324,ZoomInfo
2324,Market Expansion
2325,Workday
2325,Employee Retention
2325,Talent Acquisition
2325,BambooHR
2326,CI/CD
2326,Git
2326,AWS
2326,Code Quality & Testing
2326,Data Structures & Algorithms
2326,MLOps
2326,Kubernetes
2326,Docker
2327,Budgeting & Forecasting
2327,Tableau
2327,Financial Modeling
2327,Excel
2328,Node.js
2328,API Integration
2328,Database Design
2328,AWS
2328,Full-Stack Development
2328,PostgreSQL
2328,MLOps
2329,Postman
2329,Test Automation
2329,Jira
2329,PyTest
2329,Manual Testing
2330,Postman
2330,Technical Troubleshooting
2330,Jira
2330,Splunk
2331,Postman
2331,Selenium
2331,Test Automation
2331,Jira
2331,PyTest
2332,Financial Accounting
2332,SAP Financials
2332,General Ledger
2332,Excel
2333,Workday
2333,Payroll Coordination
2333,Excel
2334,Partnership Management
2334,ZoomInfo
2334,Deal Closing
2335,Salary Benchmarking
2335,LinkedIn Recruiter
2335,Screening & Interviewing
2335,Candidate Sourcing
2336,Workday
2336,Employee Retention
2336,Performance Management
2336,Excel
2337,PowerBI
2337,Exploratory Data Analysis
2337,Excel
2337,SQL
2337,Tableau
2337,Python
2338,Excel
2338,SQL
2338,Tableau
2338,Business Reporting
2338,Python
2339,Git
2339,System Design
2339,Code Quality & Testing
2339,Data Structures & Algorithms
2339,REST APIs
2339,Python
2340,Bug Tracking
2340,Selenium
2340,Test Automation
2340,PyTest
2340,Manual Testing
2341,Jira
2341,Postman
2341,SLA Management
2341,Root Cause Analysis
2342,Contract Renewal
2342,Gainsight
2342,Account Growth
2342,Client Relationship Management
2343,Market Expansion
2343,ZoomInfo
2343,Deal Closing
2344,Wireshark
2344,Incident Response
2344,Vulnerability Assessment
2344,SIEM Tools
2345,Pipeline Management
2345,Negotiation
2345,Client Relationship Management
2345,LinkedIn Sales Navigator
2345,Salesforce
2346,Salesforce
2346,Partnership Management
2346,ZoomInfo
2347,Pipeline Management
2347,HubSpot
2347,Negotiation
2347,LinkedIn Sales Navigator
2347,Lead Generation
2348,Onboarding
2348,HR Operations
2348,Excel
2349,Linux
2349,AWS
2349,Cloud Infrastructure
2349,Terraform
2350,LinkedIn Recruiter
2350,Greenhouse
2350,Screening & Interviewing
2350,Candidate Sourcing
2351,Financial Controls
2351,SAP
2351,ACL Analytics
2352,Employee Retention
2352,Workday
2352,Performance Management
2352,Excel
2352,Talent Acquisition
2353,ACL Analytics
2353,Financial Controls
2353,SAP
2353,Excel
2354,Manual Testing
2354,Selenium
2354,Bug Tracking
2354,PyTest
2355,Market Expansion
2355,Salesforce
2355,Deal Closing
2356,Git
2356,AWS
2356,System Design
2356,Data Structures & Algorithms
2356,Python
2356,Docker
2357,Linux
2357,AWS
2357,Cloud Infrastructure
2357,Terraform
2357,DevOps
2358,Generative AI
2358,AWS
2358,System Design
2358,Code Quality & Testing
2358,Data Structures & Algorithms
2358,REST APIs
2358,Kubernetes
2358,Python
2358,Docker
2359,Node.js
2359,API Integration
2359,Database Design
2359,AWS
2359,Git Version Control
2359,PostgreSQL
2359,MLOps
2360,Salary Benchmarking
2360,LinkedIn Recruiter
2360,Lever
2360,Candidate Sourcing
2361,LinkedIn Recruiter
2361,Lever
2361,Candidate Sourcing
2362,LinkedIn Recruiter
2362,Screening & Interviewing
2362,Candidate Sourcing
2362,Greenhouse
2362,Lever
2363,Salesforce
2363,Cross-selling
2363,Contract Renewal
2363,Gainsight
2364,Workday
2364,Performance Management
2364,Talent Acquisition
2364,HR Compliance
2364,BambooHR
2365,Figma
2365,Creative Direction
2365,Brand Storytelling
2366,AWS
2366,System Design
2366,Code Quality & Testing
2366,Data Structures & Algorithms
2366,REST APIs
2366,Python
2367,API Integration
2367,Full-Stack Development
2367,React
2367,Git Version Control
2367,JavaScript / TypeScript
2368,API Integration
2368,Database Design
2368,AWS
2368,Full-Stack Development
2368,Git Version Control
2368,JavaScript / TypeScript
2369,Tax Compliance
2369,SAP Financials
2369,QuickBooks
2370,PowerBI
2370,Exploratory Data Analysis
2370,Excel
2370,Tableau
2370,Business Reporting
2370,Python
2371,Postman
2371,SLA Management
2371,Jira
2371,Root Cause Analysis
2372,Postman
2372,Bug Tracking
2372,Test Automation
2372,Jira
2373,Market Expansion
2373,Partnership Management
2373,ZoomInfo
2374,Excel
2374,Risk Assessment
2374,SAP
2374,ACL Analytics
2375,Git
2375,AWS
2375,System Design
2375,Data Structures & Algorithms
2375,REST APIs
2375,Docker
2376,Competitor Analysis
2376,Screaming Frog
2376,Rank Tracking
2377,Figma
2377,Creative Direction
2377,Brand Storytelling
2378,Market Expansion
2378,Partnership Management
2378,ZoomInfo
2379,Salesforce
2379,ZoomInfo
2379,Deal Closing
2380,Gainsight
2380,Zendesk
2380,Salesforce
2380,Cross-selling
2380,Contract Renewal
2381,Node.js
2381,Database Design
2381,AWS
2381,React
2381,Full-Stack Development
2381,PostgreSQL
2381,MLOps
2382,Gainsight
2382,Account Growth
2382,Client Relationship Management
2382,Cross-selling
2382,Contract Renewal
2383,B2B Sales
2383,Negotiation
2383,Client Relationship Management
2383,HubSpot
2384,ACL Analytics
2384,Risk Assessment
2384,Excel
2385,Salesforce
2385,Lead Generation
2385,LinkedIn Sales Navigator
2385,HubSpot
2386,Salesforce
2386,ZoomInfo
2386,Market Expansion
2387,Salesforce
2387,ZoomInfo
2387,Deal Closing
2388,Git
2388,AWS
2388,System Design
2388,Data Structures & Algorithms
2388,REST APIs
2388,Python
2388,Docker
2389,Onboarding
2389,Workday
2389,Payroll Coordination
2389,Excel
2390,SQL
2390,Financial Modeling
2390,Excel
2390,Budgeting & Forecasting
2391,Creative Direction
2391,Content Production
2391,Adobe Creative Cloud
2392,Variance Analysis
2392,Financial Modeling
2392,Excel
2392,Budgeting & Forecasting
2392,Tableau
2393,Generative AI
2393,Git
2393,AWS
2393,Code Quality & Testing
2393,REST APIs
2393,Kubernetes
2393,Python
2394,Node.js
2394,Database Design
2394,React
2394,Full-Stack Development
2394,PostgreSQL
2394,MLOps
2395,Cross-selling
2395,Contract Renewal
2395,Zendesk
2395,Client Relationship Management
2396,Excel
2396,Workplace Policy
2396,Employee Wellbeing
2397,ACL Analytics
2397,Excel
2397,Risk Assessment
2397,SAP
2398,Pipeline Management
2398,Negotiation
2398,Client Relationship Management
2398,LinkedIn Sales Navigator
2398,B2B Sales
2399,Bug Tracking
2399,Postman
2399,Test Automation
2399,Jira
2399,Manual Testing
2400,Onboarding
2400,HR Operations
2400,Payroll Coordination
2400,Workday
2401,PowerBI
2401,Exploratory Data Analysis
2401,AWS
2401,Excel
2401,SQL
2401,Business Reporting
2401,Data Cleaning
2401,Python
2402,Tax Compliance
2402,Financial Accounting
2402,SAP Financials
2403,Pipeline Management
2403,HubSpot
2403,Client Relationship Management
2403,LinkedIn Sales Navigator
2403,Salesforce
2403,Lead Generation
2404,Postman
2404,PyTest
2404,Manual Testing
2404,Test Automation
2405,Figma
2405,Creative Direction
2405,Brand Storytelling
2406,SQL
2406,Tableau
2406,Variance Analysis
2406,Excel
2407,Figma
2407,Content Production
2407,Adobe Creative Cloud
2408,Content Strategy
2408,WordPress
2408,Notion
2409,Node.js
2409,AWS
2409,Full-Stack Development
2409,React
2409,Git Version Control
2409,PostgreSQL
2409,JavaScript / TypeScript
2410,CI/CD
2410,AWS
2410,System Design
2410,Code Quality & Testing
2410,Data Structures & Algorithms
2410,MLOps
2410,Docker
2411,Salesforce
2411,ZoomInfo
2411,Deal Closing
2412,Financial Accounting
2412,QuickBooks
2412,General Ledger
2412,Excel
2413,Pipeline Management
2413,Negotiation
2413,Client Relationship Management
2413,LinkedIn Sales Navigator
2413,Lead Generation
2414,Linux
2414,AWS
2414,MLOps
2414,Terraform
2414,Backend Architecture
2414,DevOps
2415,Ticket Resolution
2415,Troubleshooting
2415,Customer Support
2416,Salesforce
2416,Partnership Management
2416,ZoomInfo
2417,Talent Acquisition
2417,Performance Management
2417,HR Compliance
2417,Excel
2418,Greenhouse
2418,LinkedIn Recruiter
2418,Screening & Interviewing
2418,Candidate Sourcing
2419,ServiceNow HR
2419,Conflict Resolution
2419,Workplace Policy
2420,Salesforce
2420,Partnership Management
2420,ZoomInfo
2421,Market Expansion
2421,Partnership Management
2421,ZoomInfo
2422,Financial Accounting
2422,Excel
2422,SAP Financials
2422,QuickBooks
2423,Gainsight
2423,Zendesk
2423,Account Growth
2423,Cross-selling
2423,Contract Renewal
2424,PowerBI
2424,Financial Modeling
2424,Excel
2424,SQL
2424,Tableau
2425,Jira Service Desk
2425,Ticket Resolution
2425,Troubleshooting
2426,Gainsight
2426,Account Growth
2426,Zendesk
2426,Client Relationship Management
2426,Cross-selling
2427,Pipeline Management
2427,Negotiation
2427,Client Relationship Management
2427,Salesforce
2427,Lead Generation
2428,LinkedIn Recruiter
2428,Salary Benchmarking
2428,Candidate Sourcing
2428,Greenhouse
2428,Lever
2429,HubSpot
2429,LinkedIn Sales Navigator
2429,Client Relationship Management
2429,Salesforce
2429,Lead Generation
2430,Employee Retention
2430,Performance Management
2430,Excel
2430,HR Compliance
2430,BambooHR
2431,Zendesk
2431,Client Relationship Management
2431,Salesforce
2431,Cross-selling
2431,Contract Renewal
2432,Wireshark
2432,SIEM Tools
2432,Nmap
2432,Network Security
2432,Splunk
2433,Internal Audit
2433,Excel
2433,Risk Assessment
2433,ACL Analytics
2434,Incident Response
2434,SIEM Tools
2434,Nmap
2434,Threat Modeling
2435,Internal Audit
2435,Financial Controls
2435,Risk Assessment
2435,Excel
2435,SAP
2436,Tax Compliance
2436,QuickBooks
2436,General Ledger
2436,Excel
2437,Talent Acquisition
2437,Employee Retention
2437,HR Compliance
2437,BambooHR
2438,Pipeline Management
2438,HubSpot
2438,LinkedIn Sales Navigator
2438,Lead Generation
2438,B2B Sales
2439,Vulnerability Assessment
2439,SIEM Tools
2439,Nmap
2439,Network Security
2439,Threat Modeling
2440,SAP
2440,Risk Assessment
2440,Internal Audit
2441,Pipeline Management
2441,Negotiation
2441,Client Relationship Management
2441,LinkedIn Sales Navigator
2441,Salesforce
2441,B2B Sales
2442,Talent Acquisition
2442,Employee Retention
2442,HR Compliance
2442,Excel
2443,CI/CD
2443,Git
2443,AWS
2443,Code Quality & Testing
2443,Data Structures & Algorithms
2443,REST APIs
2443,MLOps
2443,Docker
2444,Linux
2444,AWS
2444,Cloud Infrastructure
2444,Terraform
2444,MLOps
2445,Pipeline Management
2445,HubSpot
2445,Negotiation
2445,LinkedIn Sales Navigator
2445,Client Relationship Management
2445,Lead Generation
2446,Keyword Research
2446,Ahrefs
2446,Technical SEO
2446,Search Engine Optimization
2447,Generative AI
2447,API Integration
2447,Database Design
2447,AWS
2447,Full-Stack Development
2447,PostgreSQL
2447,JavaScript / TypeScript
2448,Pipeline Management
2448,Negotiation
2448,LinkedIn Sales Navigator
2448,Lead Generation
2448,B2B Sales
2449,Postman
2449,Selenium
2449,Bug Tracking
2449,Test Automation
2450,Gainsight
2450,Zendesk
2450,Account Growth
2450,Client Relationship Management
2450,Cross-selling
2451,Troubleshooting
2451,Zendesk
2451,Customer Support
2452,Google Ads
2452,Meta Ads Manager
2452,Campaign Management
2452,Mailchimp
2453,Salesforce
2453,Partnership Management
2453,Deal Closing
2454,Generative AI
2454,Linux
2454,AWS
2454,Terraform
2454,Cloud Infrastructure
2455,Market Expansion
2455,Partnership Management
2455,Deal Closing
2456,Salesforce
2456,ZoomInfo
2456,Deal Closing
2457,Salesforce
2457,Partnership Management
2457,Deal Closing
2458,Exploratory Data Analysis
2458,AWS
2458,Excel
2458,SQL
2458,Python
2458,Tableau
2458,Data Cleaning
2458,Business Reporting
2459,Tax Compliance
2459,General Ledger
2459,Excel
2460,DevOps
2460,AWS
2460,Terraform
2460,Cloud Infrastructure
2461,Ticket Resolution
2461,Troubleshooting
2461,Customer Support
2462,Vulnerability Assessment
2462,Incident Response
2462,SIEM Tools
2462,Network Security
2462,Nmap
2463,Postman
2463,PyTest
2463,Manual Testing
2463,Selenium
2464,Bug Tracking
2464,Selenium
2464,Jira
2464,PyTest
2464,Manual Testing
2465,ZoomInfo
2465,Partnership Management
2465,Deal Closing
2466,Gainsight
2466,Account Growth
2466,Client Relationship Management
2466,Salesforce
2466,Cross-selling
2467,Gainsight
2467,Zendesk
2467,Client Relationship Management
2467,Salesforce
2467,Contract Renewal
2468,Pipeline Management
2468,HubSpot
2468,Client Relationship Management
2468,LinkedIn Sales Navigator
2468,Salesforce
2468,Lead Generation
2469,SQL
2469,Financial Modeling
2469,Variance Analysis
2469,PowerBI
2470,Salesforce
2470,Partnership Management
2470,ZoomInfo
2471,Tax Compliance
2471,Financial Accounting
2471,SAP Financials
2471,Excel
2472,Database Design
2472,AWS
2472,React
2472,Full-Stack Development
2472,PostgreSQL
2472,JavaScript / TypeScript
2473,Figma
2473,Creative Direction
2473,Adobe Creative Cloud
2474,Google Search Console
2474,Competitor Analysis
2474,Traffic Analysis
2475,DevOps
2475,AWS
2475,Cloud Infrastructure
2476,Salesforce
2476,Gainsight
2476,Zendesk
2476,Client Relationship Management
2477,Wireshark
2477,Splunk
2477,Vulnerability Assessment
2477,Incident Response
2477,Network Security
2477,Threat Modeling
2478,Budgeting & Forecasting
2478,Financial Modeling
2478,Variance Analysis
2478,Excel
2479,Budgeting & Forecasting
2479,Tableau
2479,Variance Analysis
2479,PowerBI
2480,Market Research
2480,Meta Ads Manager
2480,Social Media Marketing
2480,Mailchimp
2481,Cross-selling
2481,Contract Renewal
2481,Account Growth
2481,Client Relationship Management
2482,Pipeline Management
2482,HubSpot
2482,Client Relationship Management
2482,Salesforce
2482,Lead Generation
2482,B2B Sales
2483,Rank Tracking
2483,Competitor Analysis
2483,Screaming Frog
2484,Internal Audit
2484,Financial Controls
2484,SAP
2484,Excel
2485,Wireshark
2485,Vulnerability Assessment
2485,Incident Response
2485,SIEM Tools
2485,Nmap
2486,Content Strategy
2486,WordPress
2486,Copywriting
2486,Canva
2487,Onboarding
2487,HR Operations
2487,Excel
2488,Pipeline Management
2488,Negotiation
2488,Client Relationship Management
2488,LinkedIn Sales Navigator
2488,Salesforce
2488,Lead Generation
2489,Salary Benchmarking
2489,LinkedIn Recruiter
2489,Screening & Interviewing
2489,Candidate Sourcing
2490,System Design
2490,Code Quality & Testing
2490,Data Structures & Algorithms
2490,REST APIs
2490,MLOps
2490,Python
2490,Docker
2491,Gainsight
2491,Zendesk
2491,Account Growth
2491,Salesforce
2491,Cross-selling
2492,SQL
2492,Tableau
2492,Budgeting & Forecasting
2492,Excel
2493,Figma
2493,Creative Direction
2493,Brand Storytelling
2494,Cloud Infrastructure
2494,DevOps
2494,AWS
2494,Terraform
2495,Node.js
2495,API Integration
2495,Database Design
2495,AWS
2495,React
2495,Git Version Control
2495,PostgreSQL
2495,MLOps
2496,Market Expansion
2496,Partnership Management
2496,Deal Closing
2497,Database Design
2497,AWS
2497,React
2497,Full-Stack Development
2497,MLOps
2497,PostgreSQL
2497,JavaScript / TypeScript
2498,HubSpot
2498,Negotiation
2498,Client Relationship Management
2498,LinkedIn Sales Navigator
2498,Salesforce
2498,Lead Generation
2499,Zendesk
2499,Gainsight
2499,Account Growth
2499,Client Relationship Management
2500,Salary Benchmarking
2500,Greenhouse
2500,LinkedIn Recruiter
2500,Lever
2501,Generative AI
2501,PowerBI
2501,Exploratory Data Analysis
2501,AWS
2501,SQL
2501,Tableau
2501,Statistical Analysis
2501,MLOps
2501,Python
2502,Postman
2502,Selenium
2502,PyTest
2502,Jira
2503,SAP
2503,Financial Controls
2503,Risk Assessment
2503,Internal Audit
2504,Salesforce
2504,ZoomInfo
2504,Market Expansion
2505,Risk Assessment
2505,Financial Controls
2505,Internal Audit
2505,ACL Analytics
2506,Internal Audit
2506,Risk Assessment
2506,Excel
2506,SAP
2506,ACL Analytics
2507,Generative AI
2507,Git
2507,System Design
2507,Code Quality & Testing
2507,Data Structures & Algorithms
2507,REST APIs
2507,Kubernetes
2507,Python
2507,Docker
2508,Market Expansion
2508,Partnership Management
2508,ZoomInfo
2509,Workday
2509,HR Operations
2509,Excel
2510,Market Expansion
2510,Partnership Management
2510,ZoomInfo
2511,Pipeline Management
2511,Negotiation
2511,Client Relationship Management
2511,LinkedIn Sales Navigator
2511,Lead Generation
2511,B2B Sales
2512,SEMrush
2512,Keyword Research
2512,Technical SEO
2513,Gainsight
2513,Zendesk
2513,Client Relationship Management
2513,Salesforce
2513,Cross-selling
2514,Traffic Analysis
2514,Competitor Analysis
2514,Screaming Frog
2515,Content Strategy
2515,WordPress
2515,Copywriting
